Protocolo_Entrega,Ticker,Empresa,Categoria,Assunto,Entrega,Pregao_reacao,Parkinson_d1,Volume_d1,Gap_d1,Intradia_d1,Retorno_d1,razaoVol_1 semana (-6 a -2),razaoVolume_1 semana (-6 a -2),razaoVol_2 semanas (-11 a -2),razaoVolume_2 semanas (-11 a -2),razaoVol_1 mês (-23 a -2),razaoVolume_1 mês (-23 a -2),razaoVol_distante (-120 a -21),razaoVolume_distante (-120 a -21),Rotulo,Indice,Confianca,Generico,Atribuivel
017973IPE070820190104368410-59,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação Analistas e Investidores,2019-08-07 17:39:29,2019-08-08,0.0115897439470456,16274280.0,0.0092236524742004,-0.0015313924528255,0.0076922600213748,0.4628037010738576,0.838162962157238,0.5576652617022583,1.1314988451596126,0.5109616225238549,1.1383560781460935,0.4944893526294971,1.250840809734015,Neutral,-0.0007420927,0.7027078,False,True
017973IPE071020190104374511-31,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Reestruturação da Companhia,2019-10-07 18:29:22,2019-10-08,0.030630186221612,25487220.0,0.0055402145368225,-0.0432805665023341,-0.0377403519655116,1.4769924242835135,1.3630780236304036,1.6086281080896268,1.6808099156047744,1.433506887353337,1.600096179471396,1.324505472651963,1.6226609757535784,Positive,0.61435044,0.67178315,False,False
017973IPE021020190104374510-98,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Kroton Day 2019 - Encerramento (Nova Governança),2019-10-07 17:29:49,2019-10-08,0.030630186221612,25487220.0,0.0055402145368225,-0.0432805665023341,-0.0377403519655116,1.4769924242835135,1.3630780236304036,1.6086281080896268,1.6808099156047744,1.433506887353337,1.600096179471396,1.324505472651963,1.6226609757535784,Neutral,0.03349454,0.74325204,False,False
017973IPE071020190204365610-28,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Mudança de Ticker,2019-10-07 17:52:02,2019-10-08,0.030630186221612,25487220.0,0.0055402145368225,-0.0432805665023341,-0.0377403519655116,1.4769924242835135,1.3630780236304036,1.6086281080896268,1.6808099156047744,1.433506887353337,1.600096179471396,1.324505472651963,1.6226609757535784,Negative,-0.33711672,0.460361,False,False
017973IPE231020190104376111-53,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Resultado do PNLD 2020,2019-10-23 18:51:22,2019-10-24,0.0377687117106625,21964030.0,0.0057306694015565,-0.0538027090053003,-0.0480720396037437,2.361657562170677,1.5647716550736177,1.9706657052416003,1.468622250465948,1.8932407370727613,1.3552459094786562,1.5951852838787168,1.3428788139855294,Neutral,0.104054555,0.70143336,False,True
017973IPE071120190104377611-99,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,"Cancelamento e desconvocação da Assembleia Geral Extraordinária da Companhia convocada para realizar-se em 18 de novembro de 2019, às 15:00||Convocação de nova Assembleia Geral Extraordinária, a ser realizada no dia 9 de dezembro de 2019, às 15:00",2019-11-07 19:40:19,2019-11-08,0.0151741123913247,11986480.0,-0.0080323791877476,-0.0101317903153203,-0.018164169503068,1.0508380671893514,1.2421091507633806,0.8458579746598909,0.903093631071566,0.7908521324158846,0.8113261632733595,0.6511544783163111,0.7256593652331862,Negative,-0.6484952,0.696089,False,True
017973IPE221120190104379112-96,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,"atificar a cessão, pela Saber à Kroton, de todos e quaisquer direitos e obrigações assumidos pela Saber no âmbito das Emissões Saber||Em contrapartida à Cessão Debêntures Saber e à assunção, pela Kroton, de todos e quaisquer direitos e obrigações assumidos pela Saber em razão das Debêntures Saber a emissão de debêntures privadas||Ratificar a cessão das obrigações de todos e quaisquer direitos e obrigações pela Companhia assumidos nos termos das Emissões Públicas para a Kroton",2019-11-22 20:42:54,2019-11-25,0.0144720721606091,8580220.0,-0.0009574922648774,-0.0076923386397859,-0.0086498309046634,0.4721889208254645,0.4358919909694436,0.6292941699345104,0.5439621746771179,0.7208525970079382,0.5789010809587247,0.6312027844676353,0.5187192670870889,Neutral,-0.12680972,0.59278226,False,True
017973IPE310120200104386112-63,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Realização de oferta pública de distribuição primária,2020-01-31 20:18:45,2020-02-03,0.0394292443611914,39478010.0,-0.0296964298465263,0.0322749494285181,0.0025785195819919,1.73359842156646,3.0723391796845574,1.8054019548924416,2.8713623031639384,1.7253533876641016,3.246093062647492,1.7412491693387375,2.2719336672423136,Neutral,0.055050276,0.810126,False,True
017973IPE020320200104389211-78,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Eleição de DRI,2020-03-02 18:57:41,2020-03-03,0.0391308744842664,21828950.0,-0.0107898860031525,0.0339344466326501,0.0231445606294974,1.38889492584315,0.800992133167036,1.5187105384292157,0.7487052486899686,1.408654838970206,0.8388200619442502,1.838479106102889,1.4514187765734448,Neutral,-0.06756622,0.7420817,False,True
017973IPE150420200104393611-32,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Desconvocação AGOE,2020-04-15 17:56:56,2020-04-16,0.0632754381789554,49681720.0,0.0537663672800315,-0.0807951274855971,-0.0270287602055656,1.3133449563438306,0.8740986170085117,1.0540815311399672,0.8332284845732114,0.7607183140535516,1.0083531289526968,2.3077014166641234,2.623417403522386,Negative,-0.64414656,0.7365897,False,True
017973IPE150520200104396613-04,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Prestação de fiança pela Saber||Realização da 6ª emissão de debêntures da Cogna,2020-05-15 21:09:35,2020-05-18,0.0494624443463259,42767120.0,0.053191868961933,0.0462128058091177,0.0994046747710507,1.0037519018588223,0.7055770406894762,0.9943422238506636,0.6223802821771464,0.932040621616888,0.7007878454197473,1.2444177035928097,1.6283857602944225,Neutral,0.23567796,0.6403928,False,True
017973IPE110620200204414111-50,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,"Aditivo ao Contrato de Compra e Venda da Somos, com Extinção da Conta Escrow",2020-06-11 18:47:31,2020-06-12,0.041434452222247,79024330.0,-0.0382603483866709,-0.0094043676944282,-0.0476647160810992,1.2396732453234562,1.1030510042267068,0.9903939965274337,0.986501166590432,0.9583548673129342,1.1282895756010396,0.9124433798588292,2.265207308327891,Neutral,-0.1295234,0.6547963,False,True
017973IPE281020200104413213-12,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Resultado do PNLD21,2020-10-28 21:25:27,2020-10-29,0.0833521532943415,95327320.0,-0.0047170849115413,0.0707250217263522,0.0660079368148109,3.248525175320936,1.767453926707764,3.360253226205274,1.5900743743044896,3.060330895834551,1.62902587734131,2.181660416523196,1.1771506513549188,Neutral,0.04075554,0.6960551,False,True
017973IPE031120200104413813-72,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Oferta de resgate antecipado parcial das debêntures simples,2020-11-03 22:37:15,2020-11-04,0.0439967263414789,59224110.0,0.0281709787831882,0.0341330385571568,0.0623040173403452,1.0533496853179156,0.8669492941880046,1.3442830746267531,0.9408353043248812,1.478579138216693,0.9504800096485804,1.175086339459578,0.7341348023347081,Neutral,-0.10419144,0.7083633,False,True
017973IPE191120200104415411-39,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,2020-11-19 18:59:00,2020-11-23,0.0315850191369691,55219890.0,0.041303877804477,-0.0293274869601095,0.0119763908443674,0.8742715398245131,0.8254455441637266,0.8139456218014876,0.7674768353778784,0.8630021291671699,0.8254107742180145,0.8893192009455152,0.6869220871575322,Negative,-0.8872292,0.9213739,True,True
017973IPE091220200104417412-27,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Aquisição da Meritt pela Vasta,2020-12-09 20:09:18,2020-12-10,0.0306837077623369,73628830.0,0.0078895761003757,0.0252195508012204,0.0331091269015963,1.0224418429843594,1.0201247218235148,0.9649248957575138,0.7696858624053694,0.901761963717454,0.8973463573106433,0.8752675307781043,0.9180503274209384,Positive,0.7780651,0.8371543,False,True
017973IPE131220200104417813-03,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Realização do Cogna Day 2020 no dia 14 de dezembro às 15hrs,2020-12-13 21:25:18,2020-12-14,0.0505550753507358,118421600.0,0.0186920416791513,-0.074962977983126,-0.0562709363039745,1.9712705650105389,1.9843341266541032,1.6525964352035063,1.246999953667238,1.5844594607502118,1.5010177236718465,1.4410327123142324,1.4793539322677522,Neutral,0.052303948,0.74430436,False,True
017973IPE111220200104417910-57,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação Cogna Day 2020 - Platos,2020-12-14 17:29:08,2020-12-15,0.0291828409535201,110016610.0,-1.201311002340512e-08,-0.028342061629129,-0.028342073642239,1.0974450844854895,1.645032275594729,0.9579007724982344,1.1401896647151466,0.9330215055159468,1.3990903597707287,0.8331492108802883,1.376929973347624,Neutral,0.1739345,0.61946285,False,False
017973IPE121220200104417910-37,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação Cogna Day 2020 - Vasta,2020-12-14 17:08:09,2020-12-15,0.0291828409535201,110016610.0,-1.201311002340512e-08,-0.028342061629129,-0.028342073642239,1.0974450844854895,1.645032275594729,0.9579007724982344,1.1401896647151466,0.9330215055159468,1.3990903597707287,0.8331492108802883,1.376929973347624,Neutral,0.19797945,0.6043952,False,False
017973IPE101220200104417911-11,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação Cogna Day 2020 - Cogna Final,2020-12-14 17:52:39,2020-12-15,0.0291828409535201,110016610.0,-1.201311002340512e-08,-0.028342061629129,-0.028342073642239,1.0974450844854895,1.645032275594729,0.9579007724982344,1.1401896647151466,0.9330215055159468,1.3990903597707287,0.8331492108802883,1.376929973347624,Neutral,0.07790737,0.7118739,False,False
017973IPE131220200104417910-28,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação do Cogna Day 2020 - Kroton,2020-12-14 17:06:02,2020-12-15,0.0291828409535201,110016610.0,-1.201311002340512e-08,-0.028342061629129,-0.028342073642239,1.0974450844854895,1.645032275594729,0.9579007724982344,1.1401896647151466,0.9330215055159468,1.3990903597707287,0.8331492108802883,1.376929973347624,Neutral,0.14125407,0.70723695,False,False
017973IPE220220210104424912-67,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Contrato de Compra e Venda de Ações da Editora Eleva Contrato de Compra e Venda de Ações da SOE,2021-02-22 20:59:08,2021-02-23,0.0238466553762292,51180140.0,0.0297051699274728,-0.0347427888520157,-0.0050376189245427,1.2359020638909863,1.1766208332954002,1.1910836370526794,1.1682989365198817,1.055605658323434,1.072484161361276,0.8034802293150132,0.7589577350613503,Neutral,0.116603814,0.7003069,False,True
017973IPE020320210104425711-72,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Aquisição da SEL,2021-03-02 19:29:03,2021-03-03,0.0403891341253606,71037010.0,-0.0110805061553386,0.0220393689964269,0.0109588628410883,1.401921914730745,1.058110023348216,1.6234554805454102,1.2355651813721316,1.6996977478960282,1.3424347715823095,1.3587837564088532,1.0660684230341937,Positive,0.42751575,0.52311337,False,True
017973IPE250320210104428011-46,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Nova data de divulgação do 4T20,2021-03-25 18:07:59,2021-03-26,0.0292263907335705,74639620.0,0.0025032542604824,-0.0486651327454615,-0.0461618784849791,1.1042928672917014,1.5786236184699396,1.066558485297957,1.5962077298720314,0.8803699953941263,1.204718051122981,1.032829451661461,1.1663412515296,Neutral,0.010892153,0.81626314,False,True
017973IPE120420210104429812-07,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Renúncia de diretor estatutário,2021-04-12 19:13:54,2021-04-13,0.0468206695016754,106114580.0,-0.0024479715219503,0.0594706339106305,0.05702266238868,1.926303978373126,2.136415700566328,1.640678643385907,1.735459684228005,1.6037651927597858,1.957714382703636,1.6056203489562553,1.6196452081812032,Neutral,-0.14994402,0.68487376,False,True
017973IPE290420210104431510-96,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Eleição de conselheira,2021-04-29 18:16:00,2021-04-30,0.0184328565237196,38632110.0,9.227519816749237e-09,-0.0153850409245576,-0.0153850316970379,0.9876721909083152,0.946079545883111,0.8606735072724658,0.8326795442372789,0.7228431638738164,0.6968516400372524,0.6228680781431991,0.6031420865441857,Neutral,-0.05606591,0.78650063,False,True
017973IPE070720210104438411-75,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Acordo de Parceria com a TIM S/A,2021-07-07 19:04:31,2021-07-08,0.0116618544473977,36879370.0,-0.0072202328647117,0.0,-0.0072202328647117,0.6177144864360145,0.9122638506058324,0.5758974897670179,0.9190161036899128,0.496545141360291,0.7720445189241015,0.4578778646688706,0.7183613800392612,Neutral,0.2640764,0.5955816,False,True
017973IPE120720210104438912-24,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,7a Emissão de Debêntures da Companhia,2021-07-12 19:32:52,2021-07-13,0.0183930556830867,31315130.0,-0.0047393611182784,0.0094564516230992,0.0047170905048207,1.2693837741605338,0.8758830117160579,0.9442563367868252,0.7856592480402882,0.8050583253075132,0.6538096808945975,0.7205768326254239,0.6156721425110712,Neutral,0.028990187,0.75812835,False,True
017973IPE260820210104443411-44,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Alongamento do prazo da dívida,2021-08-26 18:42:22,2021-08-27,0.0160159033844799,27608020.0,0.0029369155487589,-0.0058823644581657,-0.0029454489094067,0.6894631018569503,0.6900110574641732,0.5768418507634078,0.5239648655317873,0.6707929401793261,0.5975507105000069,0.6739453255629435,0.5925554400160091,Neutral,-0.12461822,0.69309986,False,True
017973IPE291020210104449813-08,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Fechamento transação de Compra e Venda de Ações da Editora Eleva Contrato de Compra e Venda de Ações da SOE,2021-10-29 21:00:48,2021-11-01,0.0585280340169539,67519320.0,0.0278346182933391,0.0935261902430123,0.1213608085363513,1.4459721842479674,1.23767840428505,1.649252636001099,1.356035698963309,1.7398453615502285,1.5310065970904232,2.5541641021648487,1.5412845640054116,Neutral,0.086801074,0.7285347,False,True
017973IPE111120210104451111-95,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Divulgação de prévia operacional de receita de subsidiária,2021-11-11 19:03:52,2021-11-12,0.0409877349761172,48611860.0,0.0036036635808768,0.0035906657638171,0.0071943293446941,0.9752050165078772,0.9983422935626864,0.9635978214998876,0.934634031620453,1.0768745843399006,0.9807478354920494,1.7000970934829651,1.1085171424134468,Neutral,0.06345098,0.7370818,False,True
017973IPE161220210104454612-94,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Autorização para inícios de atividades de graduação em medicina em Codó (MA),2021-12-16 20:38:56,2021-12-17,0.0281564998450339,33585860.0,-0.019569688503378,0.0156863775534435,-0.0038833109499345,0.6883310946348924,0.7124928826785397,0.7299454417964351,0.8138298240965872,0.8064213666384619,0.8167975085942724,1.0384934881473813,0.7773725781483161,Neutral,0.15170425,0.71955866,False,True
017973IPE100220220104460212-97,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Plano Individual de Investimento,2022-02-10 21:28:09,2022-02-11,0.0591193183909137,63533910.0,0.0325230100369666,-0.0704227407393768,-0.0378997307024102,2.316024055907964,2.3156518517805766,2.266133719384348,2.1496777238272964,2.044804421767048,1.9962474867775988,1.9053133041657373,1.520978061092083,Neutral,0.05957921,0.7775146,False,False
017973IPE100220220104460213-04,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Mudança no conselho de administração e diretoria,2022-02-10 21:20:24,2022-02-11,0.0591193183909137,63533910.0,0.0325230100369666,-0.0704227407393768,-0.0378997307024102,2.316024055907964,2.3156518517805766,2.266133719384348,2.1496777238272964,2.044804421767048,1.9962474867775988,1.9053133041657373,1.520978061092083,Neutral,-0.041485853,0.7852111,False,False
017973IPE100220220104460213-39,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Aprovação Programa de Recompra de Ações,2022-02-10 21:25:54,2022-02-11,0.0591193183909137,63533910.0,0.0325230100369666,-0.0704227407393768,-0.0378997307024102,2.316024055907964,2.3156518517805766,2.266133719384348,2.1496777238272964,2.044804421767048,1.9962474867775988,1.9053133041657373,1.520978061092083,Neutral,0.055185266,0.77198535,False,False
017973IPE100220220204483612-96,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,ACV 2022 Vasta,2022-02-10 22:19:26,2022-02-11,0.0591193183909137,63533910.0,0.0325230100369666,-0.0704227407393768,-0.0378997307024102,2.316024055907964,2.3156518517805766,2.266133719384348,2.1496777238272964,2.044804421767048,1.9962474867775988,1.9053133041657373,1.520978061092083,Neutral,0.12344074,0.6277684,False,False
017973IPE100220220204483613-39,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Aprovação Programa de Recompra de Ações,2022-02-15 18:53:26,2022-02-16,0.0222914114900276,29197410.0,0.0081967883298023,-0.0040900901030927,0.0041066982267095,0.7249038247811628,0.9410517986029814,0.7273374729924017,0.9092556484421138,0.7373543737892785,0.8863310169304242,0.712143651504162,0.7045549813598755,Neutral,0.055185348,0.77198523,False,False
017973IPE150220220104460712-85,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Aprovação vagas de Medicina em Bacabal,2022-02-15 21:04:21,2022-02-16,0.0222914114900276,29197410.0,0.0081967883298023,-0.0040900901030927,0.0041066982267095,0.7249038247811628,0.9410517986029814,0.7273374729924017,0.9092556484421138,0.7373543737892785,0.8863310169304242,0.712143651504162,0.7045549813598755,Neutral,-0.028734922,0.69681233,False,False
017973IPE040420220104465511-88,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,2022-04-04 19:37:11,2022-04-05,0.0294934659132951,48105530.0,0.0064932866503977,-0.0362477684618216,-0.0297544818114239,0.8197328670667499,0.7644085086270666,0.7616358042853429,0.7825538149684131,0.8358427379349439,1.004927757969352,0.9044998833855546,1.2382926199149566,Negative,-0.88722926,0.92137396,True,True
017973IPE050520220104468612-69,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Kroton ultrapassa 1 milhão de alunos de graduação,2022-05-05 20:31:38,2022-05-06,0.0465024692762721,51086200.0,0.0042462376015171,0.0168073257540531,0.0210535633555702,1.325841230122644,1.507628061710104,1.2919594927616886,1.3460384149312243,1.3223943490485894,1.059095563792657,1.4520679808982493,1.3126220814565068,Positive,0.57187355,0.6916209,False,True
017973IPE190920220104482311-72,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,2022-09-19 18:54:38,2022-09-20,0.0300341833251215,48097060.0,-0.0035651257072759,-0.0180183011438754,-0.0215834268511514,1.0396497024639595,1.0961002289736097,1.157447833738864,1.4034136081492137,1.1908488826977135,1.6359944869398162,0.9201807784126896,1.2868653128101677,Negative,-0.8872292,0.9213739,True,True
017973IPE230920220104482711-94,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,2022-09-23 19:22:32,2022-09-26,0.0222081370999168,20354840.0,-0.0100169433109039,-0.0135134431723712,-0.0235303864832751,0.4879567807547385,0.2836518931944332,0.6485655321732121,0.3952527969768001,0.772263772981756,0.5597173315888604,0.6906650981107324,0.5659536449208227,Negative,-0.8872292,0.9213739,True,True
017973IPE300920220104487511-48,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação 3T22,2022-11-10 19:08:00,2022-11-11,0.0583528587488537,76088980.0,-0.0037952260187152,-0.0547011905784239,-0.0584964165971391,1.949720190527233,1.4146152518428172,1.586015106732427,1.207389232295329,1.8648003334840555,1.4540880219493983,1.8950450067817413,2.142051113081996,Neutral,0.06475659,0.56514454,False,True
017973IPE161220220104491111-79,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,ISE B3,2022-12-16 19:29:10,2022-12-19,0.035687408693927,23884520.0,0.0101006625662608,0.0297054607434674,0.0398061233097282,0.946041987843416,0.5372059904856062,1.130018205226171,0.5786858065907157,1.1540552692841752,0.6193380223492558,1.1114417391834148,0.5676741751231379,Positive,0.30650628,0.4551805,False,False
017973IPE161220220104491111-83,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,ISE B3,2022-12-16 19:31:12,2022-12-19,0.035687408693927,23884520.0,0.0101006625662608,0.0297054607434674,0.0398061233097282,0.946041987843416,0.5372059904856062,1.130018205226171,0.5786858065907157,1.1540552692841752,0.6193380223492558,1.1114417391834148,0.5676741751231379,Positive,0.30650628,0.4551805,False,False
017973IPE240120230104495011-96,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Alteração de Escriturador,2023-01-24 19:10:46,2023-01-25,0.0244053398306259,22223410.0,-0.0045147597109723,0.0090091832907756,0.0044944235798031,1.3227174131294566,0.735828550574623,0.944857687239766,0.6876368255385888,0.8641468926786013,0.7459805638438891,0.7736427092174993,0.5298378839948472,Negative,-0.46569574,0.5423035,False,True
017973IPE310120230104495711-90,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Bloomberg Gender Equality Index (GEI),2023-01-31 19:22:28,2023-02-01,0.0302867974986193,39763460.0,8.481223021222887e-09,-0.0126852612804502,-0.0126852527992271,1.422540778788662,1.5494736300665248,1.5241882028622185,1.4235694738653633,1.1303943053014731,1.254931552848977,0.9606126310105156,0.9487141983977052,Neutral,-0.0808858,0.6012511,False,True
017973IPE170220230104497411-56,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Encerramento da parceria Cogna e TIM SA,2023-02-17 18:32:44,2023-02-22,0.0220413670174699,17049670.0,-0.0045558863478328,0.0136053445801926,0.0090494582323597,0.7100224389233103,0.5899734544870443,0.7035504803311791,0.5665602365708917,0.7840309653095737,0.5352138275561036,0.6973781483810444,0.3992612236434193,Neutral,0.16823135,0.70126426,False,True
017973IPE230320230104500814-06,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Guidance ACV Vasta,2023-03-23 22:45:41,2023-03-24,0.1000723689840828,110083160.0,0.048086135445344,-0.1409361056914869,-0.092849970246143,3.9018004727211344,5.240630285765156,3.415730311259215,4.596588876114922,3.420163370943917,4.636955703559271,3.184894927720784,2.7272687633330825,Neutral,0.098767474,0.56535035,False,False
017973IPE240320230104500813-36,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação 4T22,2023-03-23 22:14:02,2023-03-24,0.1000723689840828,110083160.0,0.048086135445344,-0.1409361056914869,-0.092849970246143,3.9018004727211344,5.240630285765156,3.415730311259215,4.596588876114922,3.420163370943917,4.636955703559271,3.184894927720784,2.7272687633330825,Neutral,0.055432603,0.5686244,False,False
017973IPE230320230104500814-11,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Mudança na Diretoria e Conselho de Vasta,2023-03-23 23:19:12,2023-03-24,0.1000723689840828,110083160.0,0.048086135445344,-0.1409361056914869,-0.092849970246143,3.9018004727211344,5.240630285765156,3.415730311259215,4.596588876114922,3.420163370943917,4.636955703559271,3.184894927720784,2.7272687633330825,Neutral,-0.016717382,0.7572198,False,False
017973IPE180420230104503411-77,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Retificação do BVD,2023-04-18 19:13:24,2023-04-19,0.021841226844074,22642400.0,-0.0152675952854842,-0.0259757412312856,-0.0412433365167698,0.6922334103482002,0.6259373551774847,0.8355779720501499,0.6997321614020751,0.6768669308054477,0.5639738606893102,0.6928727114143257,0.6376591638660138,Neutral,-0.12794934,0.52112335,False,True
017973IPE280420230104504412-33,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Aprovação na AGE do Plano de Outorga de Opções de Compra de Ações,2023-04-28 19:58:35,2023-05-02,0.0298848067572501,15910400.0,-0.0049141123211093,-0.0350910960316486,-0.0400052083527579,1.5063039386384212,0.7940551271015232,1.2952352525604638,0.7045539789471633,1.1327672314344237,0.4508652158013091,0.942493052704739,0.4606325710666822,Neutral,0.012557432,0.8116495,False,True
017973IPE120520230104505712-26,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação 1T23,2023-05-11 20:10:16,2023-05-12,0.0592748481355287,71920640.0,0.0968499177042348,-0.0758846339059915,0.0209652837982434,1.555261981916516,1.8743632186491437,1.9581648217011107,2.412826109820521,2.1658629321024967,2.4895101070545587,1.9174328589563387,2.1684436827126823,Neutral,-0.0044801533,0.48090187,False,False
017973IPE120520230204523512-26,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação 1T23,2023-05-11 22:54:19,2023-05-12,0.0592748481355287,71920640.0,0.0968499177042348,-0.0758846339059915,0.0209652837982434,1.555261981916516,1.8743632186491437,1.9581648217011107,2.412826109820521,2.1658629321024967,2.4895101070545587,1.9174328589563387,2.1684436827126823,Neutral,-0.0044801533,0.48090187,False,False
017973IPE270620230104510412-65,COGN3,COGNA EDUCAÇÃO S.A.,Fato Relevante,Mudança na Diretoria Estatutária a partir de 14.07.2023,2023-06-27 20:06:59,2023-06-28,0.0329956302250369,25586220.0,5.6363340849335423e-08,0.0196082865144245,0.0196083428777657,1.1316321844582733,0.8106135797168522,1.1842233884019406,0.8334706911799062,1.1819236570767324,0.7322211600251207,1.0709315131912285,0.7674001202359825,Neutral,-0.039723016,0.79446596,False,True
017973IPE070720230104511411-12,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Alteração do Calendário de Eventos Corporativos devido antecipação da Divulgação dos Resultados do 2T23,2023-07-07 18:11:21,2023-07-10,0.012758930562104,12819620.0,1.1289713726083469e-07,-0.0091045213230007,-0.0091044084258634,0.5133664709976034,0.5021470359873048,0.4297272478132674,0.4448016842175972,0.4614016717480531,0.4131516314655554,0.4228909585184287,0.3830291862968221,Negative,-0.8537712,0.88888675,False,True
017973IPE090820230104514711-87,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Comunicado sobre a 10º Emissão de Debêntures / 1º emissão ESG,2023-08-09 19:02:45,2023-08-10,0.0613160113369223,56120790.0,0.0272330682910744,-0.0150377065571856,0.0121953617338888,2.1016366720050974,2.848661457594677,2.287373045446025,2.727558504504418,2.2590320271024544,2.6468618597621583,2.003633758316949,1.717272141566324,Neutral,0.01710108,0.8097135,False,False
017973IPE100820230104514712-43,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Earnings Release 2Q23 - versão de inglês,2023-08-09 20:19:24,2023-08-10,0.0613160113369223,56120790.0,0.0272330682910744,-0.0150377065571856,0.0121953617338888,2.1016366720050974,2.848661457594677,2.287373045446025,2.727558504504418,2.2590320271024544,2.6468618597621583,2.003633758316949,1.717272141566324,Neutral,-0.023985803,0.6165778,False,False
017973IPE100820230104514712-49,COGN3,COGNA EDUCAÇÃO S.A.,Comunicado ao Mercado,Apresentação de Resultados - Versão Português,2023-08-09 20:12:37,2023-08-10,0.0613160113369223,56120790.0,0.0272330682910744,-0.0150377065571856,0.0121953617338888,2.1016366720050974,2.848661457594677,2.287373045446025,2.727558504504418,2.2590320271024544,2.6468618597621583,2.003633758316949,1.717272141566324,Neutral,-0.014078245,0.6562207,False,False
